Код;Наименование;Иерархия;Артикул;Количество;Цена;Бренд;ИмяФайлаИзображения;Новинка;HAPPY_МОЛЛОстаток;ГлобусОстаток;ЛазурныйОстаток;ОранжевыйОстаток;ПассажОстаток;ТауОстаток;10 летняя батарея;Bluetooth;Барометр\альтиметр;Браслет;Будильник;Включение,отключение звука кнопок;Водозащита;Грязеустойчивость;Дополнительно;Индикатор приливов и отливов;Индикатор уровня заряда аккумулятора;Компас;Материал корпуса;Мелодия;Мировое время;Отображение данных о Луне;Пол;Прием радиосигнала точного времени;Размер корпуса;Резерв хода;Сверх яркая подсветка;Связь со смартфоном;Скидка;Солнечная батарея;Стекло;Страна бренда;Страна производитель;Таймер;Таймер рыбалки;Термометр;Тип механизма;Ударопрочность;Устойчивость к воздействию магнитного поля;Форма корпуса;Функция поиска телефона;Функция секундомера;Хит продаж;Ход стрелки;Хронограф;Циферблат;Шагомер;ЦенаСоСкидкой;
Ц0000016751;EFV-600L-2A Casio;ЧАСЫ/Наручные/Casio (Япония);EFV-600L-2A;2;9990;Casio (Япония);EFV-600L-2A .jpg;0;1;1;0;0;0;0;;;;Стальной;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;44;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;9990;
Ц0000017750;EFV-610D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);EFV-610D-1A;3;10590;Casio (Япония);EFV-610D-1A .jpg;0;0;1;1;0;0;1;;;;Стальной;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;44;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;10590;
Ц0000017751;EFV-610DB-2A Casio;ЧАСЫ/Наручные/Casio (Япония);EFV-610DB-2A;4;12390;Casio (Япония);EFV-610DB-2A .jpg;0;0;1;1;0;1;1;;;;Стальной;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;44;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;12390;
Ц0000017752;EFV-610DC-1A Casio;ЧАСЫ/Наручные/Casio (Япония);EFV-610DC-1A;5;12390;Casio (Япония);EFV-610DC-1A.jpg;0;1;1;1;0;1;1;;;;Стальной с IP покрытием;;;WR 100m;;;;;;Сталь с IP покрытием;;;;Мужские;;44;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;12390;
Ц0000019451;EFV-620D-1A4 Casio;ЧАСЫ/Наручные/Casio (Япония);EFV-620D-1A4;1;10590;Casio (Япония);EFV-620D-1A4.jpg;0;0;1;0;0;0;0;;;;Стальной;;;WR 100m;;;;;;Сталь с частичным IP покрытием;;;;Мужские;;50;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;есть;;;есть;;;10590;
Ц0000019452;EFV-620D-2A Casio;ЧАСЫ/Наручные/Casio (Япония);EFV-620D-2A;1;10590;Casio (Япония);EFV-620D-2A .jpg;0;1;0;0;0;0;0;;;;Стальной;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;50;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;есть;;;есть;;;10590;
Ц0000012919;EFV-C100D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);EFV-C100D-1A;5;10590;Casio (Япония);EFV-C100D-1A.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 100m;;10 летняя батарейка;;;;Нержавеющая сталь ;;есть;;Мужские;;52;;;;;;Минеральное;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;Комбинированный;;10590;
Ц0000013377;EFV-C100D-2A Casio;ЧАСЫ/Наручные/Casio (Япония);EFV-C100D-2A;3;10590;Casio (Япония);EFV-C100D-2A.jpg;0;0;1;0;0;1;1;;;;Стальной;;;WR 100m;;10 летняя батарейка;;;;Сталь с IP покрытием;;есть;;Мужские;;52;;;;;;Минеральное;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;Комбинированный;;10590;
Ц0000013044;EFV-C100L-1A Casio;ЧАСЫ/Наручные/Casio (Япония);EFV-C100L-1A;0;8990;Casio (Япония);EFV-C100L-1A.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 100m;;10 летняя батарейка;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Комбинированный;;8990;
Ц0000016752;EQB-1000D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);EQB-1000D-1A;3;30590;Casio (Япония);EQB-1000D-1A .jpg;0;0;0;1;0;1;1;;Есть;;Стальной;;;WR 100m;;Bluetooth;;есть;;Нержавеющая сталь ;;есть;;Мужские;;46;;;есть;;есть;Сапфировое;Япония;;;;;Кварцевый на солнечной батарее;;;Круг;есть;есть;;;есть;Стрелочный;;30590;
Ц0000016802;EQB-1000XD-1A Casio;ЧАСЫ/Наручные/Casio (Япония);EQB-1000XD-1A;2;30590;Casio (Япония);EQB-1000XD-1A.jpg;0;1;0;0;0;0;1;;Есть;;Стальной;;;WR 100m;;;;есть;;Нержавеющая сталь ;;есть;;Мужские;;46;;;есть;;есть;Сапфировое;Япония;;;;;Кварцевый;;;Круг;есть;есть;;;есть;Стрелочный;;30590;
Ц0000017973;EQB-1100AT-2A Casio;ЧАСЫ/Наручные/Casio (Япония);EQB-1100AT-2A;1;49440;Casio (Япония);EQB-1100AT-2A.jpg;0;0;0;0;0;0;1;;Есть;;Стальной;;;WR 100m;;Солнечная батарея;;есть;;Нержавеющая сталь ;;есть;;Мужские;;45;;;есть;;есть;Сапфировое;Япония;;;;;Кварцевый;;;Необычный;есть;есть;;;есть;Стрелочный;;49440;
Ц0000016803;EQB-1100D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);EQB-1100D-1A;2;30590;Casio (Япония);EQB-1100D-1A.jpg;0;0;0;1;0;1;0;;Есть;;Стальной;;;WR 100m;;;;есть;;Нержавеющая сталь ;;есть;;Мужские;;45;;;есть;;есть;Сапфировое;Япония;;;;;Кварцевый на солнечной батарее;;;Круг;есть;есть;;;есть;Стрелочный;;30590;
Ц0000019253;EQB-1200D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);EQB-1200D-1A;1;30590;Casio (Япония);EQB-1200D-1A .jpg;0;1;0;0;0;0;0;;Есть;;;есть;;WR 100m;;;;;;Нержавеющая сталь ;;есть;;Мужские;есть;45;;есть;;;есть;Сапфировое;Япония;;;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;30590;
Ц0000019765;EQB-1200DC-1A Casio;ЧАСЫ/Наручные/Casio (Япония);EQB-1200DC-1A;0;37550;Casio (Япония);;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37550;
Ц0000003820;EQS-500DB-1A1 Casio;ЧАСЫ/Наручные/Casio (Япония);EQS-500DB-1A1;0;15990;Casio (Япония);285009055ddf1d02b2bb4246faa4d3e9.jpg;0;0;0;0;0;0;0;;;;Стальной;;;WR 100m;;;;;;Сталь с частичным PVD покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый на солнечной батарее;;;Круг;;;;;;Стрелочный;;15990;
Ц0000015813;EQS-900PB-1A Casio;ЧАСЫ/Наручные/Casio (Япония);EQS-900PB-1A;0;16940;Casio (Япония);EQS-900PB-1A.jpg;0;0;0;0;0;0;0;;;;Каучуковый;;;WR 100m;;;;;;Сталь с PVD покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;16940;
Ц0000016898;ERA-110D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);ERA-110D-1A;0;11990;Casio (Япония);ERA-110D-1A.jpg;0;0;0;0;0;0;0;;;;Стальной;;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;11990;
Ц0000017455;ERA-120BL-2A Casio;ЧАСЫ/Наручные/Casio (Япония);ERA-120BL-2A;1;12250;Casio (Япония);ERA-120BL-2A.jpg;0;0;1;0;0;0;0;есть;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с частичным IP покрытием;;есть;;Мужские;;47;;;;;;Минеральное;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;12250;
Ц0000017456;ERA-120DB-1A Casio;ЧАСЫ/Наручные/Casio (Япония);ERA-120DB-1A;1;12250;Casio (Япония);ERA-120DB-1A.jpg;0;1;0;0;0;0;0;есть;;;Стальной;;;WR 100m;;;;;;Сталь с частичным IP покрытием;;есть;;Мужские;;47;;;;;;Минеральное;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;Стрелочный;;12250;
Ц0000009754;ERA-600L-2A Casio;ЧАСЫ/Наручные/Casio (Япония);ERA-600L-2A;0;16290;Casio (Япония);ERA-600L-2A.jpg;0;0;0;0;0;0;0;;;;Кожаный ремешок;;;WR 100m;;;;;;Сталь с частичным IP покрытием;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Комбинированный;;16290;
Ц0000008432;ETD-300D-5A Casio;ЧАСЫ/Наручные/Casio (Япония);ETD-300D-5A;1;16990;Casio (Япония);ETD-300D-5A.jpg;0;0;0;0;0;0;1;;;;Стальной;;;WR 100m;;;;есть;;Нержавеющая сталь ;;есть;;Мужские;;52;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;16990;
Ц0000005791;F-105W-1A Casio;ЧАСЫ/Наручные/Casio (Япония);F-105W-1A;1;1740;Casio (Япония);F-105W-1A.jpg;0;0;1;0;0;0;0;;;;Пластиковый;;;WR;;;;;;Пластик;;;;Мужские;;38;;;;;;Органическое;Япония;;;;;Кварцевый;;;Квадрат;;;;;;Цифровой;;1740;
Ц0000018687;F-108WH-2A2 Casio;ЧАСЫ/Наручные/Casio (Япония);F-108WH-2A2;1;2090;Casio (Япония);F-108WH-2A2 .jpg;0;0;0;0;0;0;1;;;;Пластиковый;есть;;WR;;;;;;Пластик;;;;Мужские;;38;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Квадрат;;есть;;;;Цифровой;;2090;
00054664900;F-200W-1A Casio;ЧАСЫ/Наручные/Casio (Япония);F-200W-1A;5;1490;Casio (Япония);F-200W-1A.jpg;0;1;1;1;0;1;1;есть;;;Пластиковый;;;WR;;10 летняя батарейка;;;;Пластик;;;;Мужские;;40;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;;;;;Цифровой;;1490;
00054664901;F-201W-1A Casio;ЧАСЫ/Наручные/Casio (Япония);F-201W-1A;0;1440;Casio (Япония);F-201W-1A.jpg;0;0;0;0;0;0;0;;;;Пластиковый;;;WR;;10 летняя батарейка;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Квадрат;;;;;;Цифровой;;1440;
Ц0000007053;F-201WA-1A Casio;ЧАСЫ/Наручные/Casio (Япония);F-201WA-1A;3;1440;Casio (Япония);F-201WA-1A.jpg;0;0;1;1;0;0;1;;;;Пластиковый;;;WR;;10 летняя батарейка;;;;Пластик;;;;Мужские;;41;;;;;;Органическое;Япония;;;;;Кварцевый;;;Квадрат;;есть;;;есть;Цифровой;;1440;
Ц0000016900;F-201WAM-7A Casio;ЧАСЫ/Наручные/Casio (Япония);F-201WAM-7A;5;1890;Casio (Япония);F-201WAM-7A.jpg;0;1;1;1;0;1;1;;;;Пластиковый;;;WR;;;;;;Пластик;;;;Унисекс;;34;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Квадрат;;есть;;;есть;Цифровой;;1890;
Ц0000009263;F-91WM-7A Casio;ЧАСЫ/Наручные/Casio (Япония);F-91WM-7A;1;2290;Casio (Япония);F-91WM-7A.jpg;0;0;0;1;0;0;0;;;;Пластиковый;;;WR;;;;;;Пластик;;;;Мужские;;38;;;;;;Органическое;Япония;;;;;Кварцевый;;;Квадрат;;есть;;;есть;Цифровой;;2290;
Ц0000009264;F-91WM-9A Casio;ЧАСЫ/Наручные/Casio (Япония);F-91WM-9A;3;2290;Casio (Япония);F-91WM-9A.jpg;0;1;1;0;0;1;0;;;;Пластиковый;;;WR;;;;;;Пластик;;;;Мужские;;38;;;;;;Органическое;Япония;;;;;Кварцевый;;;Квадрат;;есть;;;есть;Цифровой;;2290;
Ц0000019785;F-91WS-4 Casio;ЧАСЫ/Наручные/Casio (Япония);F-91WS-4;2;2950;Casio (Япония);;1;0;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2950;
Ц0000017144;F-91WS-7E Casio;ЧАСЫ/Наручные/Casio (Япония);F-91WS-7E;3;3090;Casio (Япония);F-91WS-7E .jpg;0;0;1;1;0;0;1;;;;Пластиковый;;;WR;;;;;;Пластик;;;;Унисекс;;33;;;;;;Органическое;Япония;;;;;Кварцевый;;;Прямоугольник;;есть;;;есть;Цифровой;;3090;
Ц0000011890;F-94WA-9D Casio;ЧАСЫ/Наручные/Casio (Япония);F-94WA-9D;1;1490;Casio (Япония);F-94WA-9D.jpg;0;1;0;0;0;0;0;;;;Пластиковый;;;WR;;;;;;Пластик;;;;Мужские;;33;;;;;;Органическое;Япония;;;;;Кварцевый;;;Квадрат;;есть;;;;Цифровой;;1490;
Ц0000013565;G-100BB-1A Casio;ЧАСЫ/Наручные/Casio (Япония);G-100BB-1A;0;8290;Casio (Япония);G-100BB-1A.jpg;0;0;0;0;0;0;0;;;;Резиновый;;;WR 200m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Комбинированный;;8290;
Ц0000009611;G-100CU-3A Casio;ЧАСЫ/Наручные/Casio (Япония);G-100CU-3A;1;8990;Casio (Япония);G-100CU-3A.jpg;0;0;0;1;0;0;0;;;;Резиновый;;;WR 200m;;;;;;Пластик;;;;Мужские;;49;;;;;;Минеральное;Япония;;;;;Кварцевый;есть;есть;Круг;;есть;;;есть;Комбинированный;;8990;
00054659178;G-2900F-1V Casio;ЧАСЫ/Наручные/Casio (Япония);G-2900F-1V;5;6890;Casio (Япония);G-2900F-1V.jpg;0;1;1;1;0;1;1;;;;Резиновый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;46;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;;Круг;;;;;;Цифровой;;6890;
Ц0000005686;G-2900F-2V Casio;ЧАСЫ/Наручные/Casio (Япония);G-2900F-2V;1;6890;Casio (Япония);G-2900F-2V.jpg;0;0;0;0;0;0;1;;;;Резиновый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;46;;;;;;Минеральное;Япония;;есть;;;Кварцевый;;;Круг;;;;;;Цифровой;;6890;
СТ000002036;G-2900F-8V Casio;ЧАСЫ/Наручные/Casio (Япония);G-2900F-8V;2;6890;Casio (Япония);G-2900F-8V.jpg;0;1;0;1;0;0;0;;;;Резиновый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;46;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;;Круг;;;;;;Цифровой;;6890;
СТ000004490;G-8900A-1E Casio;ЧАСЫ/Наручные/Casio (Япония);G-8900A-1E;2;9990;Casio (Япония);G-8900A-1E.jpg;0;0;1;1;0;0;0;;;;Пластиковый;есть;есть;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;;Круг;;есть;;;есть;Цифровой;;9990;
Ц0000003086;G-8900A-4E Casio;ЧАСЫ/Наручные/Casio (Япония);G-8900A-4E;1;9300;Casio (Япония);G-8900A-4E.jpg;0;0;0;0;0;1;0;;;;Пластиковый;есть;есть;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;10;;Минеральное;Япония;;есть;;;Кварцевый;есть;;Круг;;есть;;;есть;Цифровой;;8370;
00054663042;GA-100-1A1 Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100-1A1;3;10590;Casio (Япония);GA-100-1A1.jpg;0;0;1;1;0;0;1;;;;Пластиковый;есть;есть;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;;;;Кварцевый;есть;есть;Круг;;есть;;;;Цифровой;;10590;
00054662436;GA-100-1A2 Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100-1A2;5;10590;Casio (Япония);GA-100-1A2(2).jpg;0;1;1;1;0;1;1;;;;Пластиковый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;есть;Круг;;есть;;;есть;Комбинированный;;10590;
Ц0000001979;GA-100-1A4 Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100-1A4;4;10590;Casio (Япония);GA-100-1A4.jpg;0;1;0;1;0;1;1;;;;Пластиковый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;;;;Кварцевый;есть;есть;Круг;;есть;;;;Комбинированный;;10590;
Ц0000005889;GA-1000-1A Casio;ЧАСЫ/Наручные/Casio (Япония);GA-1000-1A;2;19390;Casio (Япония);GA-1000-1A.jpg;0;0;0;1;0;1;0;;;;Пластиковый;есть;есть;WR 200m;;;;;есть;Пластик;;есть;;Мужские;;51;;есть;;;;Минеральное;Япония;;есть;;есть;Кварцевый;есть;есть;Круг;;есть;;;есть;Комбинированный;;19390;
Д0000000010;GA-100A-7A Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100A-7A;0;8990;Casio (Япония);GA-100A-7A.jpg;0;0;0;0;0;0;0;;;;Пластиковый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;есть;Круг;;;;;есть;Комбинированный;;8990;
Ц0000002743;GA-100B-4A Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100B-4A;0;8990;Casio (Япония);;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8990;
СТ000000246;GA-100B-7A Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100B-7A;3;10590;Casio (Япония);GA-100B-7A.jpg;0;1;0;1;0;0;1;;;;Пластиковый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;есть;Круг;;;;;есть;Комбинированный;;10590;
Ц0000007389;GA-100BW-1A Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100BW-1A;1;8990;Casio (Япония);GA-100BW-1A.jpg;0;0;0;1;0;0;0;;;;Пластиковый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;;;;Кварцевый;есть;есть;Круг;;есть;;;есть;Стрелочный;;8990;
Ц0000002698;GA-100C-1A3 Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100C-1A3;3;10890;Casio (Япония);GA-100C-1A3.jpg;0;1;0;0;0;1;1;;;;Пластиковый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;есть;Круг;;есть;;;есть;Комбинированный;;10890;
Ц0000001980;GA-100C-8A Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100C-8A;1;10890;Casio (Япония);GA-100C-8A.jpg;0;0;0;0;0;0;1;;;;Пластиковый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;есть;Круг;;есть;;;есть;Комбинированный;;10890;
Ц0000007900;GA-100CB-1A Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100CB-1A;2;10540;Casio (Япония);GA-100CB-1A.jpg;0;0;0;1;0;1;0;;;;Пластиковый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;есть;Круг;;есть;;;есть;Комбинированный;;10540;
Ц0000002744;GA-100CF-1A Casio;ЧАСЫ/Наручные/Casio (Япония);GA-100CF-1A;1;10890;Casio (Япония);GA-100CF-1A.jpg;0;1;0;0;0;0;0;;;;Пластиковый;есть;;WR 200m;;;;;;Пластик;;есть;;Мужские;;55;;;;;;Минеральное;Япония;;есть;;;Кварцевый;есть;есть;Круг;;есть;;;есть;Стрелочный;;10890;
